,statistischer_Bezirk_Name,statistischer_Bezirk_Nr,Stichtag,Indikator,Einheit,Wert
7557,Zwätzen,120,2011-06-30,Wohnberechtigte Bevölkerung 35 bis unter 50 Jahre,Pers.,724
7558,Zwätzen,120,2011-06-30,Wohnberechtigte Bevölkerung 50 bis unter 65 Jahre,Pers.,493
7559,Zwätzen,120,2011-06-30,Wohnberechtigte Bevölkerung 65 Jahre und darüber,Pers.,375
7560,Drackendorf / Lobeda-Ost,131,2011-06-30,Wohnberechtigte Bevölkerung (HW und NW) insgesamt,Pers.,6961
7561,Drackendorf / Lobeda-Ost,131,2011-06-30,Wohnberechtigte Bevölkerung männlich,Pers.,3277
7562,Drackendorf / Lobeda-Ost,131,2011-06-30,Wohnberechtigte Bevölkerung weiblich,Pers.,3684
7563,Drackendorf / Lobeda-Ost,131,2011-06-30,Wohnberechtigte Bevölkerung - Deutsche,Pers.,6625
7564,Drackendorf / Lobeda-Ost,131,2011-06-30,Wohnberechtigte Bevölkerung - Ausländer,Pers.,336
7565,Drackendorf / Lobeda-Ost,131,2011-06-30,Wohnberechtigte Bevölkerung 0 bis unter 18 Jahre,Pers.,611
7566,Drackendorf / Lobeda-Ost,131,2011-06-30,Wohnberechtigte Bevölkerung 18 bis unter 35 Jahre,Pers.,2244
7567,Drackendorf / Lobeda-Ost,131,2011-06-30,Wohnberechtigte Bevölkerung 35 bis unter 50 Jahre,Pers.,973
7568,Drackendorf / Lobeda-Ost,131,2011-06-30,Wohnberechtigte Bevölkerung 50 bis unter 65 Jahre,Pers.,1802
7569,Drackendorf / Lobeda-Ost,131,2011-06-30,Wohnberechtigte Bevölkerung 65 Jahre und darüber,Pers.,1331
7570,Drackendorf,132,2011-06-30,Wohnberechtigte Bevölkerung (HW und NW) insgesamt,Pers.,851
7571,Drackendorf,132,2011-06-30,Wohnberechtigte Bevölkerung männlich,Pers.,432
7572,Drackendorf,132,2011-06-30,Wohnberechtigte Bevölkerung weiblich,Pers.,419
7573,Drackendorf,132,2011-06-30,Wohnberechtigte Bevölkerung - Deutsche,Pers.,841
7574,Drackendorf,132,2011-06-30,Wohnberechtigte Bevölkerung - Ausländer,Pers.,10
7575,Drackendorf,132,2011-06-30,Wohnberechtigte Bevölkerung 0 bis unter 18 Jahre,Pers.,153
7576,Drackendorf,132,2011-06-30,Wohnberechtigte Bevölkerung 18 bis unter 35 Jahre,Pers.,141
7577,Drackendorf,132,2011-06-30,Wohnberechtigte Bevölkerung 35 bis unter 50 Jahre,Pers.,222
7578,Drackendorf,132,2011-06-30,Wohnberechtigte Bevölkerung 50 bis unter 65 Jahre,Pers.,206
7579,Drackendorf,132,2011-06-30,Wohnberechtigte Bevölkerung 65 Jahre und darüber,Pers.,129
7580,Ilmnitz,133,2011-06-30,Wohnberechtigte Bevölkerung (HW und NW) insgesamt,Pers.,418
7581,Ilmnitz,133,2011-06-30,Wohnberechtigte Bevölkerung männlich,Pers.,202
7582,Ilmnitz,133,2011-06-30,Wohnberechtigte Bevölkerung weiblich,Pers.,216
7583,Ilmnitz,133,2011-06-30,Wohnberechtigte Bevölkerung - Deutsche,Pers.,412
7584,Ilmnitz,133,2011-06-30,Wohnberechtigte Bevölkerung - Ausländer,Pers.,6
7585,Ilmnitz,133,2011-06-30,Wohnberechtigte Bevölkerung 0 bis unter 18 Jahre,Pers.,83
7586,Ilmnitz,133,2011-06-30,Wohnberechtigte Bevölkerung 18 bis unter 35 Jahre,Pers.,70
7587,Ilmnitz,133,2011-06-30,Wohnberechtigte Bevölkerung 35 bis unter 50 Jahre,Pers.,132
7588,Ilmnitz,133,2011-06-30,Wohnberechtigte Bevölkerung 50 bis unter 65 Jahre,Pers.,90
7589,Ilmnitz,133,2011-06-30,Wohnberechtigte Bevölkerung 65 Jahre und darüber,Pers.,43
7590,Maua,141,2011-06-30,Wohnberechtigte Bevölkerung (HW und NW) insgesamt,Pers.,353
7591,Maua,141,2011-06-30,Wohnberechtigte Bevölkerung männlich,Pers.,184
7592,Maua,141,2011-06-30,Wohnberechtigte Bevölkerung weiblich,Pers.,169
7593,Maua,141,2011-06-30,Wohnberechtigte Bevölkerung - Deutsche,Pers.,349
7594,Maua,141,2011-06-30,Wohnberechtigte Bevölkerung - Ausländer,Pers.,4
7595,Maua,141,2011-06-30,Wohnberechtigte Bevölkerung 0 bis unter 18 Jahre,Pers.,51
7596,Maua,141,2011-06-30,Wohnberechtigte Bevölkerung 18 bis unter 35 Jahre,Pers.,62
7597,Maua,141,2011-06-30,Wohnberechtigte Bevölkerung 35 bis unter 50 Jahre,Pers.,72
7598,Maua,141,2011-06-30,Wohnberechtigte Bevölkerung 50 bis unter 65 Jahre,Pers.,87
7599,Maua,141,2011-06-30,Wohnberechtigte Bevölkerung 65 Jahre und darüber,Pers.,81
7600,Leutra,142,2011-06-30,Wohnberechtigte Bevölkerung (HW und NW) insgesamt,Pers.,122
7601,Leutra,142,2011-06-30,Wohnberechtigte Bevölkerung männlich,Pers.,62
7602,Leutra,142,2011-06-30,Wohnberechtigte Bevölkerung weiblich,Pers.,60
7603,Leutra,142,2011-06-30,Wohnberechtigte Bevölkerung - Deutsche,Pers.,122
7604,Leutra,142,2011-06-30,Wohnberechtigte Bevölkerung - Ausländer,Pers.,0
7605,Leutra,142,2011-06-30,Wohnberechtigte Bevölkerung 0 bis unter 18 Jahre,Pers.,16
7606,Leutra,142,2011-06-30,Wohnberechtigte Bevölkerung 18 bis unter 35 Jahre,Pers.,25
7607,Leutra,142,2011-06-30,Wohnberechtigte Bevölkerung 35 bis unter 50 Jahre,Pers.,28
7608,Leutra,142,2011-06-30,Wohnberechtigte Bevölkerung 50 bis unter 65 Jahre,Pers.,32
7609,Leutra,142,2011-06-30,Wohnberechtigte Bevölkerung 65 Jahre und darüber,Pers.,21
7610,Münchenroda,151,2011-06-30,Wohnberechtigte Bevölkerung (HW und NW) insgesamt,Pers.,275
7611,Münchenroda,151,2011-06-30,Wohnberechtigte Bevölkerung männlich,Pers.,146
7612,Münchenroda,151,2011-06-30,Wohnberechtigte Bevölkerung weiblich,Pers.,129
7613,Münchenroda,151,2011-06-30,Wohnberechtigte Bevölkerung - Deutsche,Pers.,269
7614,Münchenroda,151,2011-06-30,Wohnberechtigte Bevölkerung - Ausländer,Pers.,6
7615,Münchenroda,151,2011-06-30,Wohnberechtigte Bevölkerung 0 bis unter 18 Jahre,Pers.,50
7616,Münchenroda,151,2011-06-30,Wohnberechtigte Bevölkerung 18 bis unter 35 Jahre,Pers.,42
7617,Münchenroda,151,2011-06-30,Wohnberechtigte Bevölkerung 35 bis unter 50 Jahre,Pers.,77
7618,Münchenroda,151,2011-06-30,Wohnberechtigte Bevölkerung 50 bis unter 65 Jahre,Pers.,62
7619,Münchenroda,151,2011-06-30,Wohnberechtigte Bevölkerung 65 Jahre und darüber,Pers.,44
7620,Remderoda,152,2011-06-30,Wohnberechtigte Bevölkerung (HW und NW) insgesamt,Pers.,39
7621,Remderoda,152,2011-06-30,Wohnberechtigte Bevölkerung männlich,Pers.,23
7622,Remderoda,152,2011-06-30,Wohnberechtigte Bevölkerung weiblich,Pers.,16
7623,Remderoda,152,2011-06-30,Wohnberechtigte Bevölkerung - Deutsche,Pers.,39
7624,Remderoda,152,2011-06-30,Wohnberechtigte Bevölkerung - Ausländer,Pers.,0
7625,Remderoda,152,2011-06-30,Wohnberechtigte Bevölkerung 0 bis unter 18 Jahre,Pers.,0
7626,Remderoda,152,2011-06-30,Wohnberechtigte Bevölkerung 18 bis unter 35 Jahre,Pers.,8
7627,Remderoda,152,2011-06-30,Wohnberechtigte Bevölkerung 35 bis unter 50 Jahre,Pers.,13
7628,Remderoda,152,2011-06-30,Wohnberechtigte Bevölkerung 50 bis unter 65 Jahre,Pers.,12
7629,Remderoda,152,2011-06-30,Wohnberechtigte Bevölkerung 65 Jahre und darüber,Pers.,5
7630,Krippendorf,161,2011-06-30,Wohnberechtigte Bevölkerung (HW und NW) insgesamt,Pers.,120
7631,Krippendorf,161,2011-06-30,Wohnberechtigte Bevölkerung männlich,Pers.,59
7632,Krippendorf,161,2011-06-30,Wohnberechtigte Bevölkerung weiblich,Pers.,61
7633,Krippendorf,161,2011-06-30,Wohnberechtigte Bevölkerung - Deutsche,Pers.,120
7634,Krippendorf,161,2011-06-30,Wohnberechtigte Bevölkerung - Ausländer,Pers.,0
7635,Krippendorf,161,2011-06-30,Wohnberechtigte Bevölkerung 0 bis unter 18 Jahre,Pers.,19
7636,Krippendorf,161,2011-06-30,Wohnberechtigte Bevölkerung 18 bis unter 35 Jahre,Pers.,22
7637,Krippendorf,161,2011-06-30,Wohnberechtigte Bevölkerung 35 bis unter 50 Jahre,Pers.,24
7638,Krippendorf,161,2011-06-30,Wohnberechtigte Bevölkerung 50 bis unter 65 Jahre,Pers.,36
7639,Krippendorf,161,2011-06-30,Wohnberechtigte Bevölkerung 65 Jahre und darüber,Pers.,19
7640,Vierzehnheiligen,162,2011-06-30,Wohnberechtigte Bevölkerung (HW und NW) insgesamt,Pers.,101
7641,Vierzehnheiligen,162,2011-06-30,Wohnberechtigte Bevölkerung männlich,Pers.,51
7642,Vierzehnheiligen,162,2011-06-30,Wohnberechtigte Bevölkerung weiblich,Pers.,50
7643,Vierzehnheiligen,162,2011-06-30,Wohnberechtigte Bevölkerung - Deutsche,Pers.,99
7644,Vierzehnheiligen,162,2011-06-30,Wohnberechtigte Bevölkerung - Ausländer,Pers.,0
7645,Vierzehnheiligen,162,2011-06-30,Wohnberechtigte Bevölkerung 0 bis unter 18 Jahre,Pers.,9
7646,Vierzehnheiligen,162,2011-06-30,Wohnberechtigte Bevölkerung 18 bis unter 35 Jahre,Pers.,19
7647,Vierzehnheiligen,162,2011-06-30,Wohnberechtigte Bevölkerung 35 bis unter 50 Jahre,Pers.,22
7648,Vierzehnheiligen,162,2011-06-30,Wohnberechtigte Bevölkerung 50 bis unter 65 Jahre,Pers.,29
7649,Vierzehnheiligen,162,2011-06-30,Wohnberechtigte Bevölkerung 65 Jahre und darüber,Pers.,22
7650,Isserstedt,170,2011-06-30,Wohnberechtigte Bevölkerung (HW und NW) insgesamt,Pers.,842
7651,Isserstedt,170,2011-06-30,Wohnberechtigte Bevölkerung männlich,Pers.,428
7652,Isserstedt,170,2011-06-30,Wohnberechtigte Bevölkerung weiblich,Pers.,414
7653,Isserstedt,170,2011-06-30,Wohnberechtigte Bevölkerung - Deutsche,Pers.,834
7654,Isserstedt,170,2011-06-30,Wohnberechtigte Bevölkerung - Ausländer,Pers.,8
7655,Isserstedt,170,2011-06-30,Wohnberechtigte Bevölkerung 0 bis unter 18 Jahre,Pers.,147
7656,Isserstedt,170,2011-06-30,Wohnberechtigte Bevölkerung 18 bis unter 35 Jahre,Pers.,138
7657,Isserstedt,170,2011-06-30,Wohnberechtigte Bevölkerung 35 bis unter 50 Jahre,Pers.,189
7658,Isserstedt,170,2011-06-30,Wohnberechtigte Bevölkerung 50 bis unter 65 Jahre,Pers.,222
7659,Isserstedt,170,2011-06-30,Wohnberechtigte Bevölkerung 65 Jahre und darüber,Pers.,146
7660,Cospeda,181,2011-06-30,Wohnberechtigte Bevölkerung (HW und NW) insgesamt,Pers.,1400
7661,Cospeda,181,2011-06-30,Wohnberechtigte Bevölkerung männlich,Pers.,721
7662,Cospeda,181,2011-06-30,Wohnberechtigte Bevölkerung weiblich,Pers.,679
7663,Cospeda,181,2011-06-30,Wohnberechtigte Bevölkerung - Deutsche,Pers.,1374
7664,Cospeda,181,2011-06-30,Wohnberechtigte Bevölkerung - Ausländer,Pers.,26
7665,Cospeda,181,2011-06-30,Wohnberechtigte Bevölkerung 0 bis unter 18 Jahre,Pers.,210
7666,Cospeda,181,2011-06-30,Wohnberechtigte Bevölkerung 18 bis unter 35 Jahre,Pers.,347
7667,Cospeda,181,2011-06-30,Wohnberechtigte Bevölkerung 35 bis unter 50 Jahre,Pers.,284
7668,Cospeda,181,2011-06-30,Wohnberechtigte Bevölkerung 50 bis unter 65 Jahre,Pers.,377
7669,Cospeda,181,2011-06-30,Wohnberechtigte Bevölkerung 65 Jahre und darüber,Pers.,182
7670,Lützeroda,182,2011-06-30,Wohnberechtigte Bevölkerung (HW und NW) insgesamt,Pers.,159
7671,Lützeroda,182,2011-06-30,Wohnberechtigte Bevölkerung männlich,Pers.,77
7672,Lützeroda,182,2011-06-30,Wohnberechtigte Bevölkerung weiblich,Pers.,82
7673,Lützeroda,182,2011-06-30,Wohnberechtigte Bevölkerung - Deutsche,Pers.,159
7674,Lützeroda,182,2011-06-30,Wohnberechtigte Bevölkerung - Ausländer,Pers.,0
7675,Lützeroda,182,2011-06-30,Wohnberechtigte Bevölkerung 0 bis unter 18 Jahre,Pers.,28
7676,Lützeroda,182,2011-06-30,Wohnberechtigte Bevölkerung 18 bis unter 35 Jahre,Pers.,27
7677,Lützeroda,182,2011-06-30,Wohnberechtigte Bevölkerung 35 bis unter 50 Jahre,Pers.,38
7678,Lützeroda,182,2011-06-30,Wohnberechtigte Bevölkerung 50 bis unter 65 Jahre,Pers.,29
7679,Lützeroda,182,2011-06-30,Wohnberechtigte Bevölkerung 65 Jahre und darüber,Pers.,37
7680,Closewitz,183,2011-06-30,Wohnberechtigte Bevölkerung (HW und NW) insgesamt,Pers.,148
7681,Closewitz,183,2011-06-30,Wohnberechtigte Bevölkerung männlich,Pers.,67
7682,Closewitz,183,2011-06-30,Wohnberechtigte Bevölkerung weiblich,Pers.,81
7683,Closewitz,183,2011-06-30,Wohnberechtigte Bevölkerung - Deutsche,Pers.,148
7684,Closewitz,183,2011-06-30,Wohnberechtigte Bevölkerung - Ausländer,Pers.,0
7685,Closewitz,183,2011-06-30,Wohnberechtigte Bevölkerung 0 bis unter 18 Jahre,Pers.,22
7686,Closewitz,183,2011-06-30,Wohnberechtigte Bevölkerung 18 bis unter 35 Jahre,Pers.,21
7687,Closewitz,183,2011-06-30,Wohnberechtigte Bevölkerung 35 bis unter 50 Jahre,Pers.,43
7688,Closewitz,183,2011-06-30,Wohnberechtigte Bevölkerung 50 bis unter 65 Jahre,Pers.,36
7689,Closewitz,183,2011-06-30,Wohnberechtigte Bevölkerung 65 Jahre und darüber,Pers.,26
7690,Kunitz,191,2011-06-30,Wohnberechtigte Bevölkerung (HW und NW) insgesamt,Pers.,839
7691,Kunitz,191,2011-06-30,Wohnberechtigte Bevölkerung männlich,Pers.,445
7692,Kunitz,191,2011-06-30,Wohnberechtigte Bevölkerung weiblich,Pers.,394
7693,Kunitz,191,2011-06-30,Wohnberechtigte Bevölkerung - Deutsche,Pers.,836
7694,Kunitz,191,2011-06-30,Wohnberechtigte Bevölkerung - Ausländer,Pers.,3
7695,Kunitz,191,2011-06-30,Wohnberechtigte Bevölkerung 0 bis unter 18 Jahre,Pers.,188
7696,Kunitz,191,2011-06-30,Wohnberechtigte Bevölkerung 18 bis unter 35 Jahre,Pers.,152
7697,Kunitz,191,2011-06-30,Wohnberechtigte Bevölkerung 35 bis unter 50 Jahre,Pers.,235
7698,Kunitz,191,2011-06-30,Wohnberechtigte Bevölkerung 50 bis unter 65 Jahre,Pers.,165
7699,Kunitz,191,2011-06-30,Wohnberechtigte Bevölkerung 65 Jahre und darüber,Pers.,99
7700,Laasan,192,2011-06-30,Wohnberechtigte Bevölkerung (HW und NW) insgesamt,Pers.,55
7701,Laasan,192,2011-06-30,Wohnberechtigte Bevölkerung männlich,Pers.,29
7702,Laasan,192,2011-06-30,Wohnberechtigte Bevölkerung weiblich,Pers.,26
7703,Laasan,192,2011-06-30,Wohnberechtigte Bevölkerung - Deutsche,Pers.,53
7704,Laasan,192,2011-06-30,Wohnberechtigte Bevölkerung - Ausländer,Pers.,0
7705,Laasan,192,2011-06-30,Wohnberechtigte Bevölkerung 0 bis unter 18 Jahre,Pers.,11
7706,Laasan,192,2011-06-30,Wohnberechtigte Bevölkerung 18 bis unter 35 Jahre,Pers.,5
7707,Laasan,192,2011-06-30,Wohnberechtigte Bevölkerung 35 bis unter 50 Jahre,Pers.,16
7708,Laasan,192,2011-06-30,Wohnberechtigte Bevölkerung 50 bis unter 65 Jahre,Pers.,12
7709,Laasan,192,2011-06-30,Wohnberechtigte Bevölkerung 65 Jahre und darüber,Pers.,11
7710,Jenaprießnitz,201,2011-06-30,Wohnberechtigte Bevölkerung (HW und NW) insgesamt,Pers.,415
7711,Jenaprießnitz,201,2011-06-30,Wohnberechtigte Bevölkerung männlich,Pers.,211
7712,Jenaprießnitz,201,2011-06-30,Wohnberechtigte Bevölkerung weiblich,Pers.,204
7713,Jenaprießnitz,201,2011-06-30,Wohnberechtigte Bevölkerung - Deutsche,Pers.,415
7714,Jenaprießnitz,201,2011-06-30,Wohnberechtigte Bevölkerung - Ausländer,Pers.,0
7715,Jenaprießnitz,201,2011-06-30,Wohnberechtigte Bevölkerung 0 bis unter 18 Jahre,Pers.,84
7716,Jenaprießnitz,201,2011-06-30,Wohnberechtigte Bevölkerung 18 bis unter 35 Jahre,Pers.,52
7717,Jenaprießnitz,201,2011-06-30,Wohnberechtigte Bevölkerung 35 bis unter 50 Jahre,Pers.,125
7718,Jenaprießnitz,201,2011-06-30,Wohnberechtigte Bevölkerung 50 bis unter 65 Jahre,Pers.,70
7719,Jenaprießnitz,201,2011-06-30,Wohnberechtigte Bevölkerung 65 Jahre und darüber,Pers.,84
7720,Wogau,202,2011-06-30,Wohnberechtigte Bevölkerung (HW und NW) insgesamt,Pers.,797
7721,Wogau,202,2011-06-30,Wohnberechtigte Bevölkerung männlich,Pers.,399
7722,Wogau,202,2011-06-30,Wohnberechtigte Bevölkerung weiblich,Pers.,398
7723,Wogau,202,2011-06-30,Wohnberechtigte Bevölkerung - Deutsche,Pers.,792
7724,Wogau,202,2011-06-30,Wohnberechtigte Bevölkerung - Ausländer,Pers.,5
7725,Wogau,202,2011-06-30,Wohnberechtigte Bevölkerung 0 bis unter 18 Jahre,Pers.,107
7726,Wogau,202,2011-06-30,Wohnberechtigte Bevölkerung 18 bis unter 35 Jahre,Pers.,158
7727,Wogau,202,2011-06-30,Wohnberechtigte Bevölkerung 35 bis unter 50 Jahre,Pers.,169
7728,Wogau,202,2011-06-30,Wohnberechtigte Bevölkerung 50 bis unter 65 Jahre,Pers.,235
7729,Wogau,202,2011-06-30,Wohnberechtigte Bevölkerung 65 Jahre und darüber,Pers.,128
7730,außerhalb / sonstiges / nicht zugeordnet,999,2011-06-30,Wohnberechtigte Bevölkerung (HW und NW) insgesamt,Pers.,217
7731,außerhalb / sonstiges / nicht zugeordnet,999,2011-06-30,Wohnberechtigte Bevölkerung männlich,Pers.,179
7732,außerhalb / sonstiges / nicht zugeordnet,999,2011-06-30,Wohnberechtigte Bevölkerung weiblich,Pers.,38
7733,außerhalb / sonstiges / nicht zugeordnet,999,2011-06-30,Wohnberechtigte Bevölkerung - Deutsche,Pers.,134
7734,außerhalb / sonstiges / nicht zugeordnet,999,2011-06-30,Wohnberechtigte Bevölkerung - Ausländer,Pers.,83
7735,außerhalb / sonstiges / nicht zugeordnet,999,2011-06-30,Wohnberechtigte Bevölkerung 0 bis unter 18 Jahre,Pers.,0
7736,außerhalb / sonstiges / nicht zugeordnet,999,2011-06-30,Wohnberechtigte Bevölkerung 18 bis unter 35 Jahre,Pers.,120
7737,außerhalb / sonstiges / nicht zugeordnet,999,2011-06-30,Wohnberechtigte Bevölkerung 35 bis unter 50 Jahre,Pers.,75
7738,außerhalb / sonstiges / nicht zugeordnet,999,2011-06-30,Wohnberechtigte Bevölkerung 50 bis unter 65 Jahre,Pers.,17
7739,außerhalb / sonstiges / nicht zugeordnet,999,2011-06-30,Wohnberechtigte Bevölkerung 65 Jahre und darüber,Pers.,5
7740,Jena (gesamt),0,2011-12-31,Wohnberechtigte Bevölkerung (HW und NW) insgesamt,Pers.,112988
7741,Jena (gesamt),0,2011-12-31,Wohnberechtigte Bevölkerung männlich,Pers.,55019
7742,Jena (gesamt),0,2011-12-31,Wohnberechtigte Bevölkerung weiblich,Pers.,57969
7743,Jena (gesamt),0,2011-12-31,Wohnberechtigte Bevölkerung - Deutsche,Pers.,108214
7744,Jena (gesamt),0,2011-12-31,Wohnberechtigte Bevölkerung - Ausländer,Pers.,4774
7745,Jena (gesamt),0,2011-12-31,Wohnberechtigte Bevölkerung 0 bis unter 18 Jahre,Pers.,14279
7746,Jena (gesamt),0,2011-12-31,Wohnberechtigte Bevölkerung 18 bis unter 35 Jahre,Pers.,38609
7747,Jena (gesamt),0,2011-12-31,Wohnberechtigte Bevölkerung 35 bis unter 50 Jahre,Pers.,19840
7748,Jena (gesamt),0,2011-12-31,Wohnberechtigte Bevölkerung 50 bis unter 65 Jahre,Pers.,18680
7749,Jena (gesamt),0,2011-12-31,Wohnberechtigte Bevölkerung 65 Jahre und darüber,Pers.,21580
7750,Ammerbach Ort,11,2011-12-31,Wohnberechtigte Bevölkerung (HW und NW) insgesamt,Pers.,479
7751,Ammerbach Ort,11,2011-12-31,Wohnberechtigte Bevölkerung männlich,Pers.,243
7752,Ammerbach Ort,11,2011-12-31,Wohnberechtigte Bevölkerung weiblich,Pers.,236
7753,Ammerbach Ort,11,2011-12-31,Wohnberechtigte Bevölkerung - Deutsche,Pers.,478
7754,Ammerbach Ort,11,2011-12-31,Wohnberechtigte Bevölkerung - Ausländer,Pers.,0
7755,Ammerbach Ort,11,2011-12-31,Wohnberechtigte Bevölkerung 0 bis unter 18 Jahre,Pers.,71
7756,Ammerbach Ort,11,2011-12-31,Wohnberechtigte Bevölkerung 18 bis unter 35 Jahre,Pers.,83
7757,Ammerbach Ort,11,2011-12-31,Wohnberechtigte Bevölkerung 35 bis unter 50 Jahre,Pers.,110
7758,Ammerbach Ort,11,2011-12-31,Wohnberechtigte Bevölkerung 50 bis unter 65 Jahre,Pers.,112
7759,Ammerbach Ort,11,2011-12-31,Wohnberechtigte Bevölkerung 65 Jahre und darüber,Pers.,103
7760,Beutenberg / Winzerlaer Straße,12,2011-12-31,Wohnberechtigte Bevölkerung (HW und NW) insgesamt,Pers.,2817
7761,Beutenberg / Winzerlaer Straße,12,2011-12-31,Wohnberechtigte Bevölkerung männlich,Pers.,1394
7762,Beutenberg / Winzerlaer Straße,12,2011-12-31,Wohnberechtigte Bevölkerung weiblich,Pers.,1423
7763,Beutenberg / Winzerlaer Straße,12,2011-12-31,Wohnberechtigte Bevölkerung - Deutsche,Pers.,2751
7764,Beutenberg / Winzerlaer Straße,12,2011-12-31,Wohnberechtigte Bevölkerung - Ausländer,Pers.,66
7765,Beutenberg / Winzerlaer Straße,12,2011-12-31,Wohnberechtigte Bevölkerung 0 bis unter 18 Jahre,Pers.,333
7766,Beutenberg / Winzerlaer Straße,12,2011-12-31,Wohnberechtigte Bevölkerung 18 bis unter 35 Jahre,Pers.,684
7767,Beutenberg / Winzerlaer Straße,12,2011-12-31,Wohnberechtigte Bevölkerung 35 bis unter 50 Jahre,Pers.,550
7768,Beutenberg / Winzerlaer Straße,12,2011-12-31,Wohnberechtigte Bevölkerung 50 bis unter 65 Jahre,Pers.,571
7769,Beutenberg / Winzerlaer Straße,12,2011-12-31,Wohnberechtigte Bevölkerung 65 Jahre und darüber,Pers.,679
7770,Burgau Ort,21,2011-12-31,Wohnberechtigte Bevölkerung (HW und NW) insgesamt,Pers.,446
7771,Burgau Ort,21,2011-12-31,Wohnberechtigte Bevölkerung männlich,Pers.,215
7772,Burgau Ort,21,2011-12-31,Wohnberechtigte Bevölkerung weiblich,Pers.,231
7773,Burgau Ort,21,2011-12-31,Wohnberechtigte Bevölkerung - Deutsche,Pers.,444
7774,Burgau Ort,21,2011-12-31,Wohnberechtigte Bevölkerung - Ausländer,Pers.,0
7775,Burgau Ort,21,2011-12-31,Wohnberechtigte Bevölkerung 0 bis unter 18 Jahre,Pers.,77
7776,Burgau Ort,21,2011-12-31,Wohnberechtigte Bevölkerung 18 bis unter 35 Jahre,Pers.,110
7777,Burgau Ort,21,2011-12-31,Wohnberechtigte Bevölkerung 35 bis unter 50 Jahre,Pers.,106
7778,Burgau Ort,21,2011-12-31,Wohnberechtigte Bevölkerung 50 bis unter 65 Jahre,Pers.,89
7779,Burgau Ort,21,2011-12-31,Wohnberechtigte Bevölkerung 65 Jahre und darüber,Pers.,64
7780,Ringwiese Flur Burgau,22,2011-12-31,Wohnberechtigte Bevölkerung (HW und NW) insgesamt,Pers.,781
7781,Ringwiese Flur Burgau,22,2011-12-31,Wohnberechtigte Bevölkerung männlich,Pers.,397
7782,Ringwiese Flur Burgau,22,2011-12-31,Wohnberechtigte Bevölkerung weiblich,Pers.,384
7783,Ringwiese Flur Burgau,22,2011-12-31,Wohnberechtigte Bevölkerung - Deutsche,Pers.,775
7784,Ringwiese Flur Burgau,22,2011-12-31,Wohnberechtigte Bevölkerung - Ausländer,Pers.,6
7785,Ringwiese Flur Burgau,22,2011-12-31,Wohnberechtigte Bevölkerung 0 bis unter 18 Jahre,Pers.,76
7786,Ringwiese Flur Burgau,22,2011-12-31,Wohnberechtigte Bevölkerung 18 bis unter 35 Jahre,Pers.,123
7787,Ringwiese Flur Burgau,22,2011-12-31,Wohnberechtigte Bevölkerung 35 bis unter 50 Jahre,Pers.,160
7788,Ringwiese Flur Burgau,22,2011-12-31,Wohnberechtigte Bevölkerung 50 bis unter 65 Jahre,Pers.,189
7789,Ringwiese Flur Burgau,22,2011-12-31,Wohnberechtigte Bevölkerung 65 Jahre und darüber,Pers.,233
7790,Göschwitz,30,2011-12-31,Wohnberechtigte Bevölkerung (HW und NW) insgesamt,Pers.,606
7791,Göschwitz,30,2011-12-31,Wohnberechtigte Bevölkerung männlich,Pers.,306
7792,Göschwitz,30,2011-12-31,Wohnberechtigte Bevölkerung weiblich,Pers.,300
7793,Göschwitz,30,2011-12-31,Wohnberechtigte Bevölkerung - Deutsche,Pers.,595
7794,Göschwitz,30,2011-12-31,Wohnberechtigte Bevölkerung - Ausländer,Pers.,11
7795,Göschwitz,30,2011-12-31,Wohnberechtigte Bevölkerung 0 bis unter 18 Jahre,Pers.,85
7796,Göschwitz,30,2011-12-31,Wohnberechtigte Bevölkerung 18 bis unter 35 Jahre,Pers.,126
7797,Göschwitz,30,2011-12-31,Wohnberechtigte Bevölkerung 35 bis unter 50 Jahre,Pers.,123
7798,Göschwitz,30,2011-12-31,Wohnberechtigte Bevölkerung 50 bis unter 65 Jahre,Pers.,150
7799,Göschwitz,30,2011-12-31,Wohnberechtigte Bevölkerung 65 Jahre und darüber,Pers.,122
7800,Jena-Zentrum,41,2011-12-31,Wohnberechtigte Bevölkerung (HW und NW) insgesamt,Pers.,5231
7801,Jena-Zentrum,41,2011-12-31,Wohnberechtigte Bevölkerung männlich,Pers.,2606
7802,Jena-Zentrum,41,2011-12-31,Wohnberechtigte Bevölkerung weiblich,Pers.,2625
7803,Jena-Zentrum,41,2011-12-31,Wohnberechtigte Bevölkerung - Deutsche,Pers.,4935
